id_comisaria;oficio;fecha_denuncia;fecha_formalizacion;expediente;calificacion;hora;fecha_audiencia;remitira;oficioremitido;fecha_audienciaremision;ministerio;c_instancia;asistencialegal;psicologia;id_modulo;medida_file
26; 068-2019;2019-12-25;2019-01-08;00932-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
88; 020-2019;2019-01-02;2019-01-08;00933-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 064-2019;2018-12-23;2019-01-08;00934-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
88; 055-2018;2018-12-23;2019-01-08;00935-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 99-2019;2018-01-03;2019-01-08;00936-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 066-2019;2018-12-25;2019-01-08;00937-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
88; 049-2019;2019-01-05;2019-01-08;00938-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 067-2018;2018-12-23;2019-01-08;00939-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
74; 5793-2018;2018-12-16;2019-01-08;00940-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 105-2018;2018-12-30;2019-01-08;00941-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26; 065-2019;2018-12-23;2019-01-08;00942-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26;;2019-01-07;2019-01-08;00943-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140; 104-2018;2018-12-29;2019-01-08;00944-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 076-2019;2019-01-04;2019-01-08;00945-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
88; 127-2019;2019-01-07;2019-01-08;00946-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140; 103-A-2019;2019-01-06;2019-01-08;00947-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 111-2019;2018-12-12;2019-01-08;00948-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
26; 129-2019;2019-01-07;2019-01-08;00949-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26; 136-2019;2019-01-07;2019-01-08;00950-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 131-2019;2019-01-05;2019-01-08;00951-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
49; 006-2019;2019-01-03;2019-01-08;00952-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140;;;2019-01-10;01076-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 150-2018;2018-01-01;2019-01-10;01077-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 222-2019;2018-12-20;2019-01-10;01078-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
118; 94-2019;2019-01-09;2019-01-10;01079-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
118; 96-2019;2018-01-09;2019-01-10;01080-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
118; 95-2019;2018-01-09;2019-01-10;01081-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 227-2019;2019-01-07;2019-01-10;01082-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140; 151-2019;2018-01-07;2019-01-10;01083-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 152-2019;2018-01-07;2019-01-10;01086-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
48; 201-2019;2018-12-15;2019-01-10;01087-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140; 015-2019-1;2019-01-09;2019-01-10;01088-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
73; 8886-2018;2018-12-18;2019-01-10;01089-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 213-2018;2019-01-08;2019-01-10;01090-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 183-2019;2019-01-05;2019-01-10;01091-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 221-2019;2019-01-08;2019-01-10;01093-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 179-2018;2018-12-15;2019-01-10;01095-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
48; 225-2019;2018-01-08;2019-01-10;01096-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 116-2019;2019-01-09;2019-01-10;01097-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
119;;2019-01-05;2019-01-10;01098-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
34; 026-2019;2019-01-04;2019-01-10;01099-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
89; 098-2019;2018-01-08;2019-01-10;01100-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
90; 150-2019;2018-01-09;2019-01-10;01101-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 182-2019;2019-01-05;2019-01-10;01102-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 102-2019;2018-01-06;2019-01-10;01103-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
90; 149-2019;2019-01-09;2019-01-10;01104-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140;;2019-01-10;2019-01-10;01105-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
24; 104-2019;2019-11-04;2019-01-10;01106-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2019-01-10;2019-01-10;01107-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
32; 115-2019;2019-01-06;2019-01-10;01108-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
32; 126-2019;2019-01-06;2019-01-10;01109-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
32; 127-2019;2019-01-06;2019-01-10;01110-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 109-2019;2019-01-06;2019-01-10;01111-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 183-2018;2019-01-07;2019-01-10;01112-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 101-2019;2018-01-09;2019-01-10;01113-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 098-2018;2018-01-08;2019-01-10;01114-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 053-A-2018;2019-01-05;2019-01-10;01116-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
74; 162-2019;2019-01-03;2019-01-10;01117-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
74; 6044-2018;2018-12-28;2019-01-10;01118-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140;;2019-01-10;2019-01-10;01119-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 162-2019;2019-01-06;2019-01-10;01120-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 110-2018;2018-01-09;2019-01-10;01121-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
74; 153-2019;2019-01-09;2019-01-10;01122-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 161-2019;2019-01-06;2019-01-10;01123-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
74; 152-2019;2019-01-09;2019-01-10;01124-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140;;2019-01-10;2019-01-10;01125-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
74; 160-2018;2019-01-05;2019-01-10;01126-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
74; 161-2019;2019-01-05;2019-01-10;01127-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 100-2019;2019-01-09;2019-01-10;01128-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 072-2018;2018-12-27;2019-01-10;01129-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
74; 163-2019;2019-01-06;2019-01-10;01130-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
88; A-057-2019;2019-12-31;2019-01-10;01131-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
74; 148-2019;2019-01-09;2019-01-10;01132-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140;;2019-01-10;2019-01-10;01133-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
88; 5072-2018;2018-12-13;2019-01-10;01134-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
120; 123-2019;2019-01-07;2019-01-10;01135-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
120;2018;2019-01-07;2019-01-10;01136-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 099-2019;2019-01-08;2019-01-10;01137-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
120; 029-2019;2019-01-03;2019-01-10;01138-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 094-2019;2019-01-08;2019-01-10;01139-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
30; 172-2018;2019-01-10;2019-01-10;01140-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
74; 156-2019;2019-01-07;2019-01-10;01141-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
30; 171-2018;2019-01-09;2019-01-10;01142-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 071-2018;2018-12-31;2019-01-10;01143-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
30; 170-2018;2019-01-09;2019-01-10;01144-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140;;2019-01-10;2019-01-10;01145-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 69-2019;2018-12-25;2019-01-10;01146-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
26; 070-2018;2018-12-25;2019-01-10;01147-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
30; 169-2018;2019-01-09;2019-01-10;01149-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26; 164-2018;2018-01-06;2019-01-10;01150-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140;;2019-01-10;2019-01-10;01152-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
26; 163-2018;2018-01-06;2019-01-10;01153-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
30; 153-2019;2019-01-09;2019-01-10;01155-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
30; 139-2019;2019-01-04;2019-01-10;01156-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
30; 197-2019;2019-01-10;2019-01-10;01157-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
119;;2019-01-02;2019-01-10;01159-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
25; 5186-2018;2018-12-25;2019-01-10;01160-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140;;2019-01-10;2019-01-10;01161-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
29; 1808-2018;2018-12-23;2019-01-10;01162-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
29; 062-2019;2019-01-06;2019-01-10;01163-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
29; 063-2019;2019-01-06;2019-01-10;01164-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
29; 060-2019;2019-01-07;2019-01-10;01165-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
30; 166-20189;2019-01-09;2019-01-10;01166-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
29; 045-2019;2019-01-02;2019-01-10;01167-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
29; 061-2019;2018-01-06;2019-01-10;01168-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
120;;2018-12-06;2019-01-10;01169-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
49; 50-2019;2019-01-09;2019-01-10;01170-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
29; 054-2019;2019-01-07;2019-01-10;01171-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
29; 059-2019;2019-01-04;2019-01-10;01172-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
29; 047-2019;2019-01-04;2019-01-10;01173-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
30; .167-2019;2019-01-09;2019-01-10;01174-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
29; 058-2019;2019-01-06;2019-01-10;01175-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
29; 57-2019;2019-01-05;2019-01-10;01176-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2019-01-09;2019-01-10;01178-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 165-2019;2018-01-08;2019-01-10;01179-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140;;2019-01-09;2019-01-10;01180-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 142-2019;2018-01-06;2019-01-10;01181-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140;;2019-01-09;2019-01-10;01182-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140;;2019-01-09;2019-01-10;01183-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
26; 143-2019;2018-01-01;2019-01-10;01184-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 154-2018;2018-01-07;2019-01-10;01185-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
30; 168-2019;2019-01-09;2019-01-10;01186-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
30; 162-2019;2019-01-09;2019-01-10;01188-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
26; 158-2018;2019-01-08;2019-01-10;01189-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
26; 141-2019;2018-01-06;2019-01-10;01192-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
26; 0743-2019;2018-12-27;2019-01-10;01193-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
26; 159-2019;2018-01-08;2019-01-10;01194-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
119;;2019-01-08;2019-01-10;01195-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
119;;2019-01-07;2019-01-10;01196-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
119;;2019-01-02;2019-01-10;01197-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2019-01-10;2019-01-10;01198-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
89;;2019-01-11;2019-01-11;01199-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 325-2019;2019-01-10;2019-01-11;01202-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
73; 321-2019;2019-01-08;2019-01-11;01206-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
73; 322-2019;2019-01-08;2019-01-11;01207-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
73; 323-2019;2019-01-08;2019-01-11;01208-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
74; 121-2019;2019-01-07;2019-01-11;01209-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
74; 167-2019;2019-01-10;2019-01-11;01210-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 324-2019;2019-01-08;2019-01-11;01211-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140; 493-2018-2;2019-01-04;2019-01-11;01213-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 218-2019;2019-01-10;2019-01-11;01214-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140; 492-2018-2;2019-01-04;2019-01-11;01215-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
29; 88-2019;2019-01-08;2019-01-11;01216-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
29; 97-2019;2019-01-10;2019-01-11;01217-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
29; 96-2019;2019-01-10;2019-01-11;01218-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 96-2018-4;2018-12-15;2019-01-11;01219-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
26; 171-2019;2019-01-07;2019-01-11;01220-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 170-2019;2019-01-07;2019-01-11;01221-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
32; 225-2019;2019-01-04;2019-01-11;01222-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 196-2018;2019-01-10;2019-01-11;01223-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
90; 98-2019;2019-01-07;2019-01-11;01224-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
32; 226-2019;2019-01-06;2019-01-11;01225-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
26; 195-2019;2018-01-10;2019-01-11;01226-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
50; 88-2018;2019-01-05;2019-01-11;01227-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
90; 165-2019;2019-01-10;2019-01-11;01229-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
32; 223-2019;2019-01-02;2019-01-11;01230-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
90; 167-2019;2019-01-08;2019-01-11;01231-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 194-2019;2019-01-10;2019-01-11;01232-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
90; 139-2019;2019-01-06;2019-01-11;01233-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
32; 222-2019;2019-01-01;2019-01-11;01234-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
26; 193-2019;2019-01-06;2019-01-11;01235-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
90; 140-2019;2019-01-07;2019-01-11;01236-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
90; 166-2019;2019-01-08;2019-01-11;01237-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
26; 0140-2019;2019-01-06;2019-01-11;01238-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
50; 89-2018;2018-01-07;2019-01-11;01239-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
26; 175-2019;2019-01-09;2019-01-11;01240-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
88; 68-2019;2019-01-07;2019-01-11;01241-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
50; 90-2018;2019-01-01;2019-01-11;01242-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
88; 075-2019;2019-01-09;2019-01-11;01243-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
88; 071-2019;2019-01-09;2019-01-11;01244-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
88; 072-2019;2019-01-09;2019-01-11;01245-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
88; 070-2019;2019-01-09;2019-01-11;01246-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 1186-2019-3;2019-01-08;2019-01-11;01247-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
120; 137-2019;2019-01-06;2019-01-11;01248-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
120; 176-2019;2019-01-11;2019-01-11;01249-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
120; 180-2019;2019-01-10;2019-01-11;01250-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
120; 178-2019;2019-01-08;2019-01-11;01251-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 481-2018-1;;2019-01-11;01252-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
88; 069-2019;2019-01-09;2019-01-11;01253-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
88; 5108-2018;2018-12-27;2019-01-11;01254-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 106-2018;2018-12-10;2019-01-11;01255-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
50; 054-2019;2019-01-04;2019-01-11;01257-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
118; 107-2019;2018-11-11;2019-01-11;01261-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2019-01-11;2019-01-11;01262-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
89; 131-2019;2019-01-10;2019-01-11;01263-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 131-2018;2019-01-05;2019-01-11;01264-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
140; 169-2019;2019-01-07;2019-01-11;01265-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
118; 105-2019;2019-01-08;2019-01-11;01267-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
118; 103-2019;2019-01-08;2019-01-11;01268-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
140; 006-2019-6;2019-01-09;2019-01-11;01269-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
118; 099-2019;2019-01-04;2019-01-11;01270-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
24; 073-2019;2019-01-07;2019-01-11;01271-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
24; 080-2019;2019-01-06;2019-01-11;01273-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
140;;;2019-01-11;01276-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
119;;2019-01-06;2019-01-11;01277-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
30; 192-2019;2019-01-10;2019-01-11;01279-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
30; 190-2019;2019-01-10;2019-01-11;01280-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
118; 182-2019;2019-01-10;2019-01-11;01282-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
30; 184-2019;2019-01-10;2019-01-11;01283-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
24; 97-2019;2019-01-10;2019-01-11;01284-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
140;;2019-01-11;2019-01-11;01285-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
30; 187-2019;2019-01-10;2019-01-11;01286-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; 254-2019;2019-01-07;2019-01-11;01288-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
30; 148-2019;2018-01-06;2019-01-11;01289-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
30; 188-2019;2018-01-10;2019-01-11;01290-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
30; 189-2019;2019-01-11;2019-01-11;01293-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
30; 191-2019;2019-01-10;2019-01-11;01294-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
24;2019;2019-01-10;2019-01-11;01295-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
24; 85-2019;2019-01-07;2019-01-11;01296-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 255-2019;2019-01-05;2019-01-11;01297-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
24; 87-2019;2019-01-08;2019-01-11;01298-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
48; Abr-19;2018-12-31;2019-01-11;01301-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
140; 490-2018-2;2019-01-03;2019-01-11;01302-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 258-2019.;2019-01-09;2019-01-11;01303-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 242-2019;2019-01-09;2019-01-11;01304-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
140; 494-2018-2;2018-12-20;2019-01-11;01305-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
140; 491-2018-2;2018-12-18;2019-01-11;01307-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140; 514-2018-2;2018-12-20;2019-01-11;01308-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
140;;2019-01-11;2019-01-11;01310-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
24; 089-2019;2019-01-04;2019-01-11;01311-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
48; 260-2019;2019-01-10;2019-01-11;01312-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
29;;2019-01-10;2019-01-11;01313-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 263-2019;2019-01-10;2019-01-11;01314-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
29;;2018-01-10;2019-01-11;01315-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 272-2019;2019-01-10;2019-01-11;01316-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
29;;2019-01-10;2019-01-11;01318-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
29;;2019-01-10;2019-01-11;01319-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
29;;2019-01-10;2019-01-11;01320-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
48; 271-2019;2019-01-10;2019-01-11;01321-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
89; 119-2019;2019-01-09;2019-01-11;01322-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
89; 133-2019;2019-01-10;2019-01-11;01323-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
89; 132-2019;2019-01-10;2019-01-11;01324-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
89; 134-2019;2019-01-11;2019-01-11;01325-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
89; 130-2019;2019-01-10;2019-01-11;01326-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
89; 129-2019;2019-01-10;2019-01-11;01327-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
73; 269-2019;2019-01-07;2019-01-11;01328-2019-0-0906-JR-FC-10;;;;;;;;49;0;0;20;
89; 128-2019;2019-01-10;2019-01-11;01330-2019-0-0906-JR-FC-09;;;;;;;;48;0;0;20;
73; 228-2019;2019-01-07;2019-01-11;01332-2019-0-0906-JR-FC-14;;;;;;;;53;0;0;20;
73; 268-2019;2019-01-07;2019-01-11;01333-2019-0-0906-JR-FC-11;;;;;;;;50;0;0;20;
48; 279-2019;2019-01-10;2019-01-11;01334-2019-0-0906-JR-FC-15;;;;;;;;54;0;0;20;
48; 270-2019;2019-01-08;2019-01-11;01335-2019-0-0906-JR-FC-13;;;;;;;;52;0;0;20;
48; 282-2019;2019-01-10;2019-01-11;01336-2019-0-0906-JR-FC-16;;;;;;;;55;0;0;20;
24; 93-2019;2019-01-05;2019-01-11;01337-2019-0-0906-JR-FC-17;;;;;;;;56;0;0;20;
24; 95-2019;2019-01-03;2019-01-11;01338-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140;;;2019-01-11;01342-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
140;;;2019-01-11;01344-2019-0-0906-JR-FC-12;;;;;;;;51;0;0;20;
